Day Trade,Start Week,End Week,Start Date,End Date,#Samples,Invested (USD),Cashed (USD),Cashed/Invested (%),Last Trade,Last Price (USD),Profit Exit Level (%),Loss Exit Level (%),#Stocks,WINDOW5,WINDOW20,WINDOW50
close,465,516,2006-11-20,2007-12-31,104168,-11522.5,11716.0,101.67932306357127,SELL,81.38,115,70,50,6,29,51
close,316,427,2004-01-12,2006-03-03,220355,-15828.0,15575.0,98.40156684356836,SELL,58.6,115,70,50,7,25,64
close,370,516,2005-01-24,2007-12-31,291475,-26650.0,26996.0,101.29831144465291,SELL,81.38,115,70,50,7,25,68
close,620,683,2009-11-09,2011-01-28,133165,-31356.0,31750.5,101.25813241484883,BUY + SELL NOW,127.31,115,70,50,7,26,69
close,324,526,2004-03-08,2008-12-31,401821,-26530.5,26940.0,101.54350653021993,SELL,64.27,115,70,50,8,27,65
close,318,530,2004-01-26,2008-12-31,421543,-33789.0,34243.0,101.34363254313534,SELL,64.27,115,70,50,8,26,52
close,210,572,2002-01-02,2008-12-31,722539,-66055.0,66720.0,101.00673681023389,SELL,64.27,115,70,50,8,21,50
close,329,589,2004-04-12,2009-04-09,521283,-46233.0,47540.5,102.82806653256333,BUY + SELL NOW,78.1,115,70,50,7,20,55
close,262,583,2003-01-02,2009-02-27,640525,-51277.5,52320.5,102.03403052020867,BUY + SELL NOW,70.83,115,70,50,7,24,59
close,359,440,2004-11-08,2006-06-02,160879,-12490.5,12081.5,96.72551138865538,SELL,59.12,115,70,50,9,29,57
close,262,564,2003-01-02,2008-12-31,602831,-40794.0,41916.0,102.75040447124577,SELL,64.27,115,70,50,9,30,68
close,664,705,2010-09-13,2011-07-01,87760,-11217.5,12830.0,114.37486070871407,BUY + SELL NOW,138.57,115,70,50,9,24,56
close,262,416,2003-01-02,2005-12-16,306084,-21335.5,21275.5,99.71877856155234,BUY + SELL NOW,60.71,115,70,50,5,22,57
close,210,321,2002-01-02,2004-02-20,221376,-13376.5,13213.5,98.78144507158076,BUY + SELL NOW,69.82,115,70,50,6,26,66
close,210,303,2002-01-02,2003-12-31,187999,-13207.5,13084.5,99.068710959682,BUY + SELL NOW,66.28,115,70,50,9,21,68
close,158,272,2001-01-02,2003-12-31,225889,-21238.5,20864.5,98.23904701367799,BUY + SELL NOW,66.28,115,70,50,7,29,52
close,158,569,2001-01-02,2008-12-31,817525,-59694.5,60380.0,101.1483470001424,SELL,64.27,115,70,50,9,26,64
close,389,560,2005-06-06,2008-12-31,343386,-37589.0,38764.0,103.1259144962622,SELL,64.27,115,70,50,6,22,68
close,158,662,2001-01-02,2010-09-03,1011975,-104937.5,106179.5,101.18356164383562,SELL,100.05,115,70,50,10,23,52
close,262,435,2003-01-02,2006-04-28,342826,-21304.5,21163.5,99.3381679926776,BUY + SELL NOW,60.6,115,70,50,7,24,67
close,262,493,2003-01-02,2007-12-31,456681,-34396.5,35080.0,101.98712078263777,BUY + SELL NOW,81.38,115,70,50,7,22,64
close,412,582,2005-11-14,2009-02-20,341817,-33206.5,33965.0,102.28419134807945,BUY + SELL NOW,68.32,115,70,50,7,27,65
close,210,385,2002-01-02,2005-05-13,347509,-22345.0,22075.0,98.7916759901544,SELL,53.18,115,70,50,5,26,55
close,471,730,2007-01-03,2011-12-23,541713,-87645.5,90109.0,102.81075468791894,BUY + SELL NOW,147.82,115,70,50,5,24,65
close,587,605,2009-03-23,2009-07-31,40955,-12205.0,12745.0,104.42441622285948,BUY + SELL NOW,90.97,115,70,50,9,25,64
close,447,625,2006-07-17,2009-12-18,367070,-38887.0,41554.0,106.85833311903721,BUY + SELL NOW,98.98,115,70,50,5,21,63
close,230,258,2002-05-20,2002-12-06,57268,-5651.5,5523.0,97.72626736264708,BUY + SELL NOW,58.41,115,70,50,10,25,64
close,177,183,2001-05-14,2001-06-29,13514,-4002.5,4075.5000000000005,101.82386008744537,BUY + SELL NOW,81.51,115,70,50,6,29,59
close,158,295,2001-01-02,2003-12-31,272468,-28710.0,28198.0,98.21664925113201,BUY + SELL NOW,66.28,115,70,50,7,29,64
close,523,618,2008-01-02,2009-10-30,201156,-25212.0,26393.5,104.68626051086784,BUY + SELL NOW,94.63,115,70,50,7,26,70
close,387,497,2005-05-23,2007-12-31,217589,-25357.5,25932.0,102.26560189293109,BUY + SELL NOW,81.38,115,70,50,10,26,50
close,430,700,2006-03-20,2011-05-27,556487,-63354.5,66385.0,104.78340133692161,BUY + SELL NOW,133.6,115,70,50,6,30,68
close,406,487,2005-10-03,2007-12-31,160525,-19651.0,20359.0,103.60287008294743,BUY + SELL NOW,81.38,115,70,50,9,25,56
close,336,610,2004-06-01,2009-09-04,552457,-56757.0,58768.5,103.54405623975897,BUY + SELL NOW,90.29,115,70,50,7,22,57
close,523,674,2008-01-02,2010-11-26,318054,-45026.0,46449.0,103.16039621551992,BUY + SELL NOW,114.17,115,70,50,5,25,60
close,487,508,2007-04-23,2007-09-21,44718,-7954.0,8621.5,108.39200402313301,BUY + SELL NOW,87.55,115,70,50,9,23,52
close,418,571,2005-12-27,2008-12-31,309423,-30103.5,31162.5,103.51786337136878,SELL,64.27,115,70,50,8,25,56
close,471,652,2007-01-03,2010-06-25,376304,-47141.0,48717.0,103.34316200335165,BUY + SELL NOW,99.6,115,70,50,8,27,56
close,210,638,2002-01-02,2010-03-19,860276,-73386.5,75315.0,102.62786752331832,BUY + SELL NOW,100.06,115,70,50,8,25,57
close,210,438,2002-01-02,2006-05-19,451694,-28716.5,28167.0,98.0864659690422,BUY + SELL NOW,59.03,115,70,50,5,28,58
close,329,622,2004-04-12,2009-11-27,592314,-54819.5,57070.5,104.10620308466878,BUY + SELL NOW,97.65,115,70,50,5,30,54
close,471,713,2007-01-03,2011-08-26,504583,-83448.5,85393.5,102.33077886361049,SELL,135.5,115,70,50,8,23,50
close,210,496,2002-01-02,2007-12-31,565671,-38648.0,39153.0,101.30666528669012,BUY + SELL NOW,81.38,115,70,50,6,24,63
close,433,576,2006-04-10,2009-01-09,288769,-26307.5,27515.0,104.58994583293737,SELL,66.39,115,70,50,6,20,67
close,431,435,2006-03-27,2006-04-28,9705,-6102.0,5952.5,97.54998361193051,SELL,60.6,115,70,50,10,30,54
close,400,681,2005-08-22,2011-01-14,575111,-65557.5,68105.5,103.88666437859894,SELL,118.03,115,70,50,9,25,54
close,329,510,2004-04-12,2007-12-31,359100,-26520.0,27167.5,102.44155354449472,BUY + SELL NOW,81.38,115,70,50,5,30,64
close,344,609,2004-07-26,2009-08-28,535160,-49751.5,51736.0,103.98882445755405,BUY + SELL NOW,92.51,115,70,50,7,20,68
close,262,452,2003-01-02,2006-08-25,376039,-27330.5,27032.0,98.90781361482593,BUY + SELL NOW,58.47,115,70,50,8,22,53
close,598,665,2009-06-08,2010-09-24,143460,-34095.5,33891.0,99.40021410450059,BUY + SELL NOW,105.13,115,70,50,6,23,61
close,439,572,2006-05-22,2008-12-31,270845,-26238.0,27384.5,104.36961658663007,SELL,64.27,115,70,50,8,26,69
close,262,423,2003-01-02,2006-02-03,319441,-21445.0,21298.5,99.31685707624155,SELL,58.62,115,70,50,9,21,60
close,158,308,2001-01-02,2003-12-31,299157,-24106.0,23750.0,98.52318924749025,BUY + SELL NOW,66.28,115,70,50,5,23,61
close,453,523,2006-08-28,2008-12-31,141822,-14194.0,14964.0,105.42482739185571,SELL,64.27,115,70,50,10,21,66
close,326,539,2004-03-22,2008-12-31,424510,-34165.0,33362.5,97.6511049319479,SELL,64.27,115,70,50,10,28,69
close,262,349,2003-01-02,2004-09-03,173714,-8986.0,9034.0,100.53416425550857,SELL,60.54,115,70,50,10,30,63
close,471,563,2007-01-03,2008-12-31,189357,-28067.5,28561.0,101.75826133428342,SELL,64.27,115,70,50,9,23,58
close,158,402,2001-01-02,2005-09-09,481710,-30398.5,30107.0,99.04107110548217,BUY + SELL NOW,58.86,115,70,50,9,30,65
close,458,621,2006-10-02,2009-11-20,337419,-39518.5,42086.5,106.49822235155686,BUY + SELL NOW,98.51,115,70,50,6,30,55
close,210,578,2002-01-02,2009-01-23,732897,-55481.5,55983.0,100.90390490523869,SELL,68.68,115,70,50,10,27,53
close,158,416,2001-01-02,2005-12-16,509698,-33333.0,32927.0,98.7819878198782,BUY + SELL NOW,60.71,115,70,50,5,26,64
close,262,342,2003-01-02,2004-07-16,159663,-8960.5,8920.0,99.54801629373361,SELL,61.53,115,70,50,7,27,58
close,402,725,2005-09-06,2011-11-18,665634,-94005.0,97679.5,103.90883463645551,BUY + SELL NOW,150.24,115,70,50,5,22,54
close,400,621,2005-08-22,2009-11-20,450519,-45555.0,47972.0,105.30567445944463,BUY + SELL NOW,98.51,115,70,50,9,24,50
close,262,391,2003-01-02,2005-06-24,256369,-15265.0,15394.0,100.84507042253522,SELL,54.25,115,70,50,6,26,56
close,399,648,2005-08-15,2010-05-28,508639,-47773.0,49924.5,104.50358989387311,BUY + SELL NOW,98.88,115,70,50,10,30,56
close,381,685,2005-04-11,2011-02-11,622094,-74664.5,77318.5,103.55456743164422,BUY + SELL NOW,130.24,115,70,50,10,24,61
close,210,625,2002-01-02,2009-12-18,833840,-67723.0,69919.0,103.24262067539831,BUY + SELL NOW,98.98,115,70,50,7,20,69
close,432,615,2006-04-03,2009-10-09,374260,-42107.5,44467.5,105.60470225019296,BUY + SELL NOW,96.98,115,70,50,8,22,62
close,262,480,2003-01-02,2007-12-31,430487,-34238.5,35009.0,102.25039064211342,SELL,81.38,115,70,50,6,23,61
close,342,523,2004-07-12,2008-12-31,360418,-30063.0,30712.5,102.16046302764195,SELL,64.27,115,70,50,10,23,58
close,527,553,2008-01-28,2008-08-01,55046,-8599.5,9527.0,110.78551078551078,BUY + SELL NOW,96.66,115,70,50,7,30,54
close,457,617,2006-09-25,2009-10-23,330759,-39220.5,41640.0,106.16896775920756,BUY + SELL NOW,94.62,115,70,50,6,22,60
close,678,719,2010-12-20,2011-10-07,88698,-19409.0,20503.0,105.63656035859653,BUY + SELL NOW,146.37,115,70,50,6,25,53
close,445,685,2006-07-03,2011-02-11,495560,-68308.5,71477.0,104.6385149725144,BUY + SELL NOW,130.24,115,70,50,9,24,55
close,514,522,2007-10-29,2007-12-28,17607,-4304.0,4211.5,97.85083643122677,SELL,82.38,115,70,50,9,21,61
close,210,369,2002-01-02,2005-01-21,315438,-16598.5,16315.5,98.29502665903546,BUY + SELL NOW,66.87,115,70,50,9,25,68
close,262,432,2003-01-02,2006-04-07,337108,-21291.0,21199.0,99.56789253675262,BUY + SELL NOW,60.92,115,70,50,9,28,61
close,366,418,2004-12-27,2005-12-30,104917,-9618.0,9268.5,96.36618839675609,BUY + SELL NOW,59.72,115,70,50,6,27,52
close,435,698,2006-04-24,2011-05-13,542626,-68564.5,71981.0,104.98289931378483,BUY + SELL NOW,136.41,115,70,50,6,23,58
close,593,607,2009-05-04,2009-08-14,32103,-12562.5,12541.5,99.83283582089553,BUY + SELL NOW,91.92,115,70,50,10,25,52
close,431,668,2006-03-27,2010-10-15,487780,-74093.0,76466.0,103.20273170205013,BUY + SELL NOW,111.35,115,70,50,5,24,51
close,262,557,2003-01-02,2008-12-31,587668,-51435.5,54416.5,105.79560809168765,SELL,64.27,115,70,50,10,23,53
close,158,261,2001-01-02,2002-12-31,203614,-22357.0,21901.5,97.96260678981974,BUY + SELL NOW,55.3,115,70,50,5,28,64
close,158,382,2001-01-02,2005-04-22,442031,-30419.0,30202.0,99.2866300667346,SELL,53.67,115,70,50,9,24,62
close,367,673,2005-01-03,2010-11-19,625040,-68700.0,70657.0,102.84861717612809,BUY + SELL NOW,114.32,115,70,50,5,23,67
close,210,709,2002-01-02,2011-07-29,1009332,-112588.5,116116.0,103.13309085741439,BUY + SELL NOW,145.56,115,70,50,9,25,50
close,262,337,2003-01-02,2004-06-10,149735,-8966.0,8987.0,100.23421815748382,SELL,64.8,115,70,50,6,25,56
close,603,623,2009-07-13,2009-12-04,45655,-8568.0,9577.0,111.77637721755369,BUY + SELL NOW,99.45,115,70,50,8,21,56
close,460,490,2006-10-16,2007-12-31,61282,-6908.0,7524.0,108.9171974522293,BUY + SELL NOW,81.38,115,70,50,10,26,68
close,262,550,2003-01-02,2008-12-31,572871,-44652.0,47552.5,106.49578966227716,SELL,64.27,115,70,50,5,26,68
close,262,667,2003-01-02,2010-10-08,818668,-84391.5,86237.5,102.1874240889189,BUY + SELL NOW,109.06,115,70,50,5,26,55
close,448,554,2006-07-24,2008-12-31,215409,-23018.0,26154.0,113.62412025371448,SELL,64.27,115,70,50,6,20,57
close,210,274,2002-01-02,2003-12-31,129375,-10080.5,10110.5,100.2976042855017,BUY + SELL NOW,66.28,115,70,50,8,23,69
close,409,594,2005-10-24,2009-05-15,374369,-43498.5,44906.5,103.23689322620321,BUY + SELL NOW,78.77,115,70,50,5,20,70
close,523,664,2008-01-02,2010-09-17,296761,-44957.0,45788.0,101.84843294703828,BUY + SELL NOW,102.23,115,70,50,7,22,66
close,210,481,2002-01-02,2007-12-31,535398,-38846.0,38744.0,99.73742470267209,BUY + SELL NOW,81.38,115,70,50,10,25,52
close,339,579,2004-06-21,2009-01-30,480411,-38960.5,39793.0,102.1367795587839,SELL,70.67,115,70,50,5,29,63
close,262,450,2003-01-02,2006-08-11,372038,-24408.0,24173.5,99.03924942641757,SELL,55.38,115,70,50,8,24,63
close,322,497,2004-02-23,2007-12-31,345744,-28810.0,29588.0,102.70045123221104,BUY + SELL NOW,81.38,115,70,50,5,27,58
close,210,659,2002-01-02,2010-08-13,904955,-82767.0,84206.5,101.73921973733493,BUY + SELL NOW,100.55,115,70,50,5,25,54
close,579,597,2009-01-26,2009-06-05,40768,-7352.0,7448.0,101.30576713819369,BUY + SELL NOW,82.83,115,70,50,10,20,55
close,158,596,2001-01-02,2009-05-29,872266,-76900.0,77937.5,101.34915474642392,BUY + SELL NOW,81.39,115,70,50,5,25,51
close,471,653,2007-01-03,2010-07-02,378437,-50493.0,51477.0,101.94878498009625,SELL,96.17,115,70,50,8,28,65
close,399,706,2005-08-15,2011-07-08,629068,-78863.5,81938.5,103.89914218871849,BUY + SELL NOW,140.37,115,70,50,8,28,65
close,158,272,2001-01-02,2003-12-31,225889,-21395.0,20923.0,97.79387707408273,BUY + SELL NOW,66.28,115,70,50,8,29,68
close,389,605,2005-06-06,2009-07-31,437814,-46452.0,48371.5,104.13222250925686,BUY + SELL NOW,90.97,115,70,50,9,30,63
close,262,345,2003-01-02,2004-08-06,165702,-8960.5,8974.0,100.15066123542213,SELL,60.97,115,70,50,10,26,65
close,158,253,2001-01-02,2002-12-31,188031,-20781.5,20012.5,96.29959338835022,BUY + SELL NOW,55.3,115,70,50,9,26,54
close,328,490,2004-04-05,2007-12-31,320204,-25949.0,26508.0,102.1542255963621,BUY + SELL NOW,81.38,115,70,50,6,26,54
close,471,661,2007-01-03,2010-08-27,395248,-55624.5,56447.0,101.47866497676384,SELL,97.71,115,70,50,6,27,65
close,210,653,2002-01-02,2010-07-02,892311,-75064.5,76262.0,101.5952947132133,SELL,96.17,115,70,50,6,28,62
close,262,631,2003-01-02,2010-01-29,743011,-63471.0,65672.0,103.46772541790739,BUY + SELL NOW,96.31,115,70,50,6,26,61
close,334,436,2004-05-17,2006-05-05,202330,-15401.0,15307.0,99.3896500227258,BUY + SELL NOW,60.42,115,70,50,10,26,55
close,210,571,2002-01-02,2008-12-31,720385,-55837.0,56428.0,101.05843795332844,SELL,64.27,115,70,50,7,29,54
close,158,363,2001-01-02,2004-12-10,404762,-30345.0,30237.5,99.64574064920086,BUY + SELL NOW,69.85,115,70,50,5,25,63
close,227,230,2002-04-29,2002-05-24,8206,-2987.5,2974.5,99.56485355648536,SELL,58.93,115,70,50,7,25,59
close,271,311,2003-03-03,2003-12-12,82915,-6082.5,6250.0,102.75380189066995,BUY + SELL NOW,66.23,115,70,50,9,29,55
close,292,304,2003-07-28,2003-10-24,26489,-3098.5,3152.0,101.72664192351138,BUY + SELL NOW,63.04,115,70,50,9,24,53
close,460,637,2006-10-16,2010-03-12,365736,-36425.0,38212.5,104.9073438572409,BUY + SELL NOW,99.49,115,70,50,7,30,65
close,436,543,2006-05-01,2008-12-31,216551,-21424.5,21049.5,98.249667436813,SELL,64.27,115,70,50,9,22,59
close,634,680,2010-02-16,2011-01-07,98244,-20253.5,20514.5,101.28866615646679,BUY + SELL NOW,117.09,115,70,50,8,24,51
close,158,488,2001-01-02,2007-12-31,650298,-46385.0,46841.5,100.98415436024577,BUY + SELL NOW,81.38,115,70,50,10,25,58
close,321,474,2004-02-17,2007-12-31,301807,-21840.5,22721.0,104.03150111032257,SELL,81.38,115,70,50,10,25,63
close,614,625,2009-09-28,2009-12-18,25965,-4849.0,4949.0,102.06228088265621,BUY + SELL NOW,98.98,115,70,50,7,21,59
close,441,708,2006-06-05,2011-07-22,551848,-75971.5,79816.0,105.06045030044162,BUY + SELL NOW,147.28,115,70,50,10,26,55
close,332,697,2004-05-03,2011-05-06,742925,-94271.0,97110.0,103.01153058734924,BUY + SELL NOW,135.05,115,70,50,6,20,50
close,358,433,2004-11-01,2006-04-13,149140,-12415.5,12182.0,98.1192863759011,BUY + SELL NOW,59.96,115,70,50,7,24,52
close,389,465,2005-06-06,2006-11-24,150990,-20711.5,21040.5,101.58848948651715,BUY + SELL NOW,68.73,115,70,50,7,24,62
close,210,719,2002-01-02,2011-10-07,1031334,-111689.5,114608.0,102.61304777978235,BUY + SELL NOW,146.37,115,70,50,5,23,61
close,262,338,2003-01-02,2004-06-18,151771,-8966.0,8920.0,99.48695070265447,SELL,64.83,115,70,50,6,23,69
close,523,593,2008-01-02,2009-05-08,147271,-12253.5,13113.5,107.01840290529236,BUY + SELL NOW,79.19,115,70,50,10,29,55
close,335,524,2004-05-24,2008-12-31,375464,-29737.5,30489.0,102.52711223203026,SELL,64.27,115,70,50,5,21,58
close,158,547,2001-01-02,2008-12-31,770831,-67220.0,66454.0,98.86045819696518,SELL,64.27,115,70,50,8,29,59
close,355,537,2004-10-11,2008-12-31,363179,-30792.0,30222.0,98.14886983632113,SELL,64.27,115,70,50,8,22,61
close,158,421,2001-01-02,2006-01-20,519027,-36501.0,36037.5,98.73017177611572,SELL,60.06,115,70,50,6,23,63
close,262,366,2003-01-02,2004-12-31,206789,-12177.0,12589.5,103.38753387533875,BUY + SELL NOW,70.93,115,70,50,5,27,70
close,391,651,2005-06-20,2010-06-18,530796,-60846.5,62972.5,103.49403827664698,BUY + SELL NOW,102.48,115,70,50,5,20,67
close,158,501,2001-01-02,2007-12-31,676631,-57000.0,57355.0,100.62280701754386,BUY + SELL NOW,81.38,115,70,50,7,21,64
close,433,585,2006-04-10,2009-03-13,307784,-33751.0,34621.5,102.579182839027,BUY + SELL NOW,69.15,115,70,50,5,29,55
close,392,428,2005-06-27,2006-03-10,72789,-5685.5,5803.5,102.0754551050919,SELL,59.6,115,70,50,6,22,55
close,421,574,2006-01-17,2008-12-31,309812,-29502.5,30481.5,103.31836285060588,SELL,64.27,115,70,50,9,27,65
close,219,239,2002-03-04,2002-07-26,41740,-3758.5,3653.4999999999995,97.20633231342289,SELL,48.92,115,70,50,6,30,63
close,262,408,2003-01-02,2005-10-21,290456,-21344.5,21218.5,99.40968399353463,BUY + SELL NOW,60.57,115,70,50,5,29,59
close,470,554,2006-12-26,2008-12-31,172150,-20728.5,23190.0,111.8749547724148,SELL,64.27,115,70,50,7,26,53
close,600,639,2009-06-22,2010-03-26,84515,-18626.5,18874.0,101.32875204681503,BUY + SELL NOW,100.59,115,70,50,9,22,56
close,262,328,2003-01-02,2004-04-08,132231,-8966.0,8949.0,99.81039482489405,SELL,67.3,115,70,50,10,24,70
close,467,557,2006-12-04,2008-12-31,184365,-20503.0,22859.5,111.49343998439252,SELL,64.27,115,70,50,7,24,50
close,262,563,2003-01-02,2008-12-31,600368,-44631.0,45664.5,102.31565503797809,SELL,64.27,115,70,50,9,30,59
close,262,471,2003-01-02,2007-12-31,412643,-27681.5,28631.0,103.4300886873905,SELL,81.38,115,70,50,9,25,68
close,285,289,2003-06-09,2003-07-11,9648,-2939.5,3018.5,102.68753189317911,BUY + SELL NOW,60.37,115,70,50,5,21,58
close,471,713,2007-01-03,2011-08-26,504583,-70519.0,73033.5,103.56570569633716,SELL,135.5,115,70,50,6,27,57
close,210,389,2002-01-02,2005-06-10,355191,-22359.5,22116.5,98.91321362284488,SELL,54.01,115,70,50,5,21,60
close,364,452,2004-12-13,2006-08-25,174891,-12619.0,12217.5,96.81828988033917,SELL,58.47,115,70,50,8,27,58
close,471,633,2007-01-03,2010-02-12,336262,-40748.5,42153.0,103.44675264120151,BUY + SELL NOW,96.36,115,70,50,7,26,70
close,384,399,2005-05-02,2005-08-19,31995,-11247.5,11127.0,98.9286508112914,BUY + SELL NOW,60.11,115,70,50,10,22,52
close,158,619,2001-01-02,2009-11-06,922234,-84719.5,86564.5,102.17777489243916,BUY + SELL NOW,95.49,115,70,50,10,23,51
close,589,720,2009-04-06,2011-10-14,279039,-54175.0,55581.5,102.59621596677434,BUY + SELL NOW,151.84,115,70,50,9,29,54
close,158,430,2001-01-02,2006-03-24,536735,-39482.5,39043.0,98.88684860381181,BUY + SELL NOW,60.65,115,70,50,10,24,64
close,405,697,2005-09-26,2011-05-06,599288,-72059.5,75236.5,104.40885656991792,BUY + SELL NOW,135.05,115,70,50,5,30,52
close,262,718,2003-01-02,2011-09-30,926228,-111455.5,114295.0,102.5476535478285,BUY + SELL NOW,141.91,115,70,50,5,28,56
close,158,308,2001-01-02,2003-12-31,299157,-28509.0,28134.0,98.68462590760812,BUY + SELL NOW,66.28,115,70,50,8,28,64
close,523,681,2008-01-02,2011-01-14,332247,-41266.5,43222.0,104.73871057637551,SELL,118.03,115,70,50,8,29,56
close,210,721,2002-01-02,2011-10-21,1036145,-113801.5,116921.5,102.74161588379766,BUY + SELL NOW,144.81,115,70,50,10,20,59
close,523,661,2008-01-02,2010-08-27,290914,-39849.5,40740.5,102.2359126212374,SELL,97.71,115,70,50,7,25,61
close,601,683,2009-06-29,2011-01-28,174562,-35934.5,36849.5,102.54629951717709,BUY + SELL NOW,127.31,115,70,50,9,30,59
close,471,611,2007-01-03,2009-09-11,289668,-32120.0,33708.5,104.94551681195517,BUY + SELL NOW,91.54,115,70,50,10,30,51
close,158,476,2001-01-02,2007-12-31,626331,-51586.0,52104.5,101.00511766758423,SELL,81.38,115,70,50,10,22,51
close,366,589,2004-12-27,2009-04-09,448729,-43055.5,44083.0,102.3864546921996,BUY + SELL NOW,78.1,115,70,50,6,20,68
close,550,573,2008-07-07,2008-12-19,51102,-4650.5,4474.5,96.2154607031502,SELL,64.3,115,70,50,10,27,56
close,210,484,2002-01-02,2007-12-31,541035,-36167.5,36010.5,99.56590861961706,BUY + SELL NOW,81.38,115,70,50,10,28,61
close,158,356,2001-01-02,2004-10-22,391171,-30345.0,29921.0,98.60273521173175,BUY + SELL NOW,63.19,115,70,50,7,25,63
close,210,681,2002-01-02,2011-01-14,950455,-91484.5,93658.5,102.37635883674284,SELL,118.03,115,70,50,5,21,64
close,210,525,2002-01-02,2008-12-31,625361,-42956.5,42987.0,100.07100206022372,SELL,64.27,115,70,50,9,26,63
close,413,564,2005-11-21,2008-12-31,304287,-35780.5,36537.5,102.11567753385224,SELL,64.27,115,70,50,10,28,66
close,523,653,2008-01-02,2010-07-02,274103,-34968.0,35840.5,102.49513841226263,SELL,96.17,115,70,50,10,30,64
close,262,573,2003-01-02,2008-12-31,621877,-44675.5,45693.5,102.27865384830612,SELL,64.27,115,70,50,8,30,64
close,262,689,2003-01-02,2011-03-11,864186,-90010.5,92644.5,102.92632526205276,BUY + SELL NOW,128.99,115,70,50,5,22,60
close,400,623,2005-08-22,2009-12-04,454210,-45183.0,47544.0,105.2254166390014,BUY + SELL NOW,99.45,115,70,50,9,21,68
close,481,521,2007-03-12,2007-12-21,83394,-7640.5,8024.0,105.01930501930502,SELL,82.86,115,70,50,9,20,62
close,369,586,2005-01-18,2009-03-20,436343,-39523.0,40293.5,101.94949776079751,BUY + SELL NOW,72.18,115,70,50,6,21,65
close,471,707,2007-01-03,2011-07-15,490732,-73886.5,76376.5,103.37003376800904,BUY + SELL NOW,139.78,115,70,50,5,26,68
close,471,653,2007-01-03,2010-07-02,378437,-60374.5,61711.0,102.21368292905117,SELL,96.17,115,70,50,8,22,51
close,477,522,2007-02-12,2007-12-28,92628,-11699.0,11866.0,101.42747243354133,SELL,82.38,115,70,50,8,24,65
close,158,642,2001-01-02,2010-04-16,969122,-83446.0,85170.0,102.06600675886202,BUY + SELL NOW,102.44,115,70,50,10,24,58
close,454,534,2006-09-05,2008-12-31,162256,-18663.0,18278.0,97.93709478647591,SELL,64.27,115,70,50,10,27,64
close,449,702,2006-07-31,2011-06-10,523365,-65556.5,68468.0,104.44120720294707,BUY + SELL NOW,130.85,115,70,50,8,25,63
